"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Late-demographic dividend","LTE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.852398639958","246.271259777964","282.202783465445","302.157623164129","327.585745641216","358.982958158826","398.215669911409","434.173928842088","491.453251630418","557.741344736709","597.930608870787","649.417739839572","717.381349050139","781.259601202483","839.696139917227","897.342366320407","943.1248692772","","",
"Lithuania","LTU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521.72503585","565.49898461","641.82548333","742.12080901","713.15748981","811.57510434","956.64734345","1093.08692483","1298.43127507","1325.74034624","1351.24277706","1472.81971974","1542.22848985","1629.12785033","1738.94887859","1853.69928322","1978.26935572","","",
"Luxembourg","LUX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3286.17467781","3606.58658943","3978.72641832","4216.24695683","4739.69416829","4942.73643196","5270.47471367","5276.55293451","5724.7657863","6090.19826792","6083.70168052","5694.88312985","6091.0704443","6339.80818126","6612.94742881","6420.31741462","6374.20353899","","",
"Latvia","LVA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.21035697","518.92564777","578.26340833","602.34661728","756.64747653","807.58015738","899.99536643","1041.5668068","1085.89228501","1027.90677457","1068.94868545","1093.87057034","1146.01289332","1217.72399003","1296.14426844","1393.63892939","1589.69204471","","",
"Macao SAR, China","MAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.91985116","161.00709968","178.80149983","196.43473549","217.23061166","230.72663915","262.31436535","302.4925086","315.68930858","360.78629696","375.68082615","389.13629242","403.56939464","415.01007684","430.19118656","426.90963237","465.69960182","","",
"Monaco","MCO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629.19489359","1744.30241831","1852.74714209","2101.66626439","2214.76546815","2300.9959306","2331.02279593","2399.92958789","2608.06964341","2687.758958","2795.95042441","2888.50111312","3005.17324029","3250.54208456","3468.00184136","3406.49639489","3019.1346449","","",
"Moldova","MDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.12883672","124.70230173","162.40424202","167.82028832","237.30605185","281.08571849","335.93516894","372.18562491","407.38959661","482.66940247","465.69073069","455.93827939","461.86861346","485.23760961","515.79835364","514.25716696","480.38300046","","",
"Madagascar","MDG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.643618","68.7816495","61.12500944","54.24420719","64.8522264","68.37171381","73.08905609","71.7556092","66.10046391","66.41475515","72.23226745","68.13010317","55.47505728","59.72373599","73.46174226","80.71873523","90.42908953","","",
"Maldives","MDV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","784.4094607","568.83729124","635.6002096","604.49359223","707.83760919","728.936442","841.3615092","935.26287633","1404.43334257","1124.31006471","998.37594858","1003.38379278","1113.94652689","1107.08487474","1144.39224686","1298.72217914","1628.54287872","","",
"Middle East & North Africa","MEA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.539465241626","529.083369734636","531.212678305975","534.172844601337","553.698720463831","565.400200098679","596.501318868821","631.604748210532","645.477307263498","787.227166952765","775.586690296228","797.044843822598","823.285710754848","880.898022301255","986.293232099557","1082.84229414088","1283.71142076118","","",
"Mexico","MEX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.46358156","524.40196437","552.86728702","636.99095671","685.10270545","721.914257","759.92383817","807.30055991","786.6571276","818.51383628","854.56891529","886.08125128","943.34506394","978.93056638","968.01392151","974.49879394","971.8231599","","",
"Marshall Islands","MHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.23252304","528.6517067","491.94871903","501.18182147","586.29580913","757.80261289","825.94082929","731.73029789","697.81545878","664.15132371","658.05221263","668.70769626","690.16181897","749.75195018","729.08161521","884.40306115","934.44488062","","",
"Middle income","MIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.92915598027","191.005497225564","206.732190974333","223.821759682548","241.663167158902","264.448894670071","289.465970173025","314.760283952619","341.959062100727","378.929341672384","396.454248328296","422.678469966734","456.171886554479","494.162217647868","528.325420978037","559.606612613411","584.209776142398","","",
"North Macedonia","MKD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.39083032","505.72743854","566.12608239","585.75358305","594.9089287","598.51694931","635.36920747","608.92208654","685.52552387","713.15880257","757.91346482","756.9119444","783.0932932","850.28571396","840.9907528","875.82865745","934.57501099","","",
"Mali","MLI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.15977598","57.02227094","58.7529048","67.60172495","76.74452285","78.14948841","85.9536433","88.25445308","83.49829717","83.29823117","81.20706466","76.85625532","80.91113867","97.43437107","88.04684223","84.02325289","81.18253226","","",
"Malta","MLT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1199.60235744","1295.76469669","1516.9144948","1657.63126517","1738.69303851","1940.51116229","2055.95292866","2049.97564038","2094.44493412","2119.76258795","2287.96964731","2455.70740602","2664.36467622","2986.36246744","3166.83667222","3389.00663075","3511.13645593","","",
"Myanmar","MMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.91583821","24.18336141","31.00041016","34.08767194","39.12857017","42.69902803","46.53939774","50.82631127","59.74084872","68.29677799","67.66923883","65.76457086","82.19587814","97.38026795","252.73443497","279.66890877","291.08854671","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332.647796632274","371.990781734943","379.596216542323","389.704692238315","413.109828544234","427.789820150243","449.787242594674","481.687453326691","509.408489874572","598.026483588987","612.454099160972","620.372936202917","621.072100470614","635.610817583218","699.43712574145","740.360310349138","903.899392255238","","",
"Montenegro","MNE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1333.92989986","","",
"Mongolia","MNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228.98823002","200.54599073","240.18600645","179.59060754","204.59035288","202.19511783","198.46607861","239.7229205","289.35037999","278.45860452","253.38980554","288.29274524","350.58508205","418.56196586","445.51332024","471.8075028","466.69121806","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.83303301","24.46412081","27.08169878","29.65120911","30.23354362","41.85951439","43.99036804","42.29415807","37.33293143","42.01504722","45.49039644","42.12972307","52.12397622","57.17583323","66.6991115","61.70759636","61.64512077","","",
"Mauritania","MRT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.31678301","102.30300532","113.74017208","117.80007638","112.13322297","118.72939025","107.49910988","117.922804","123.57857142","123.25154374","108.37364011","106.77032044","117.92268413","133.87459738","158.26240371","177.08066607","163.91744893","","",
"Mauritius","MUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.55572274","287.90668279","323.22217517","346.07065944","387.27682591","428.03608958","452.94461145","478.11432958","571.88396773","627.90448133","716.58641813","714.24034296","745.9963399","856.63922225","1059.69859185","1147.85424472","1206.73977865","","",
"Malawi","MWI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9028792","33.43098862","24.62999616","32.01581165","41.39321273","45.29759486","54.21796892","65.58015612","78.3226508","79.74556085","73.28798924","78.7732543","89.78486704","127.27758851","111.55618426","108.69485983","115.15690197","","",
"Malaysia","MYS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356.06703328","380.9705012","398.64436953","461.69581579","485.87097616","485.94504845","578.7608984","628.29859984","641.68773086","667.33802002","667.71067356","739.36668753","815.92807704","858.45469891","961.65226579","1037.65805447","1052.54758","","",
"North America","NAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4349.27870609879","4684.08725808848","5074.17821479564","5459.10161534023","5801.59409020614","6138.66411215839","6491.86376781175","6828.7168839805","7062.89444913921","7341.59508727789","7586.03841373707","7774.56879342445","8025.56143140855","8220.12688911877","8599.19399317691","9031.28097225977","9349.85246958057","","",
"Namibia","NAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499.94124942","503.43321049","534.00220593","600.59254894","680.06101224","801.69483903","855.88436634","833.87966264","776.99229948","644.73229346","784.81492613","847.30333868","839.20017121","827.03970195","831.21686124","1046.70882792","969.25813468","","",
"New Caledonia","NCL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.12834709","37.79232094","39.46909578","38.71373261","41.3898645","50.36605631","55.39244639","53.02047019","54.81891976","53.84991485","51.93978528","53.2942447","51.32686352","53.94741945","55.7300991","68.30457835","61.43025084","","",
"Nigeria","NGA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.06565227","103.6189004","82.31369022","179.61043076","211.27985198","212.93638391","238.43396009","255.91034264","266.28744234","293.75249096","164.48213536","173.0124397","181.23362332","192.62840079","198.85267329","215.72723891","213.7372371","","",
"Nicaragua","NIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.86431192","146.06645235","153.40058059","143.49921267","170.09823139","185.19014603","201.25957792","245.23021821","259.5246551","271.44421566","256.63322508","300.10441467","338.61819312","350.12497325","390.49240178","418.15706179","484.53229024","","",
"Netherlands","NLD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2237.90554945","2454.54123574","2711.07135854","2855.92331575","3023.32919617","3457.74618163","3730.8970811","4021.30390132","4370.68127344","4519.97595944","4645.03371283","4857.28884914","5100.30407949","5311.2208692","5289.13036331","5160.33964384","5251.24157815","","",
"Norway","NOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2856.4713314","3040.19987852","3429.11581749","3561.95353665","3763.16570394","3995.39661642","4300.5550168","4524.67919124","4945.30001306","5054.90620194","5195.66777286","5492.07711377","5774.3919698","6012.88433074","6192.90359371","6268.11239787","6203.454703","","",
"Nepal","NPL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.81989184","55.89416139","57.73666319","59.00506405","65.65323996","67.58753566","63.84370718","69.51014","77.39001126","82.48461377","96.79902349","103.14722435","110.70073871","119.24234705","137.69530808","153.26708331","155.96958828","","",
"Nauru","NRU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740.72519912","746.77704508","732.16041935","725.82041321","598.75197511","509.46919405","579.36099477","868.49975684","1348.57746054","585.39953616","708.85965087","660.83638536","713.98521368","616.74850596","901.29234417","1183.38295716","1246.3021803","","",
"New Zealand","NZL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1606.23040503","1694.58694113","1834.47074996","1852.76558193","1985.42489832","2123.6349394","2396.36910959","2439.99046763","2709.59392365","2940.24788038","2984.61316665","3088.91675849","3141.43596184","3335.73833756","3467.66110731","3509.57187011","3664.7215455","","",
"OECD members","OED","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2305.19862029784","2477.81371992181","2659.41817217934","2829.10233976339","2996.8320058809","3165.37209655815","3376.71623991381","3557.97642299367","3730.86058563516","3901.13324529255","4035.92044368205","4213.04317038601","4345.38947172324","4523.69543353815","4683.10024796787","4863.65529267495","5029.13102268486","","",
"Oman","OMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1067.6679664","1134.12877426","1155.80345207","1119.92773967","1066.21646728","955.16447415","900.90211501","983.43787987","868.73911874","1250.09637507","1218.87288902","1074.25382012","1117.47573689","1208.63974954","1497.21262922","1815.50482881","2826.84695564","","",
"Other small states","OSS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.509485480007","515.973132201902","518.683730594352","593.052500633175","621.189764387137","621.050480775182","658.158919210993","701.190776560407","736.795254106107","816.382713676317","799.692484690216","813.450903053743","857.098238346847","924.924428448604","988.899255087676","1140.08611888269","1142.77757795191","","",
"Pakistan","PAK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.16286251","82.57426753","88.48998564","79.5903787","83.0360632","104.2957224","115.22210609","126.79534588","119.99143007","108.8838756","108.98481173","101.03923669","104.94378971","120.24280772","131.22212871","134.36358411","144.12382406","","",
"Panama","PAN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589.69388569","587.72287604","609.95860951","605.82974603","691.99068584","655.32929243","761.88930958","923.98413782","1003.10326078","1025.58348111","1103.03812045","1131.18301356","1233.21373731","1333.36299365","1468.88167851","1558.53134729","1750.29885068","","",
"Peru","PER","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235.07482112","260.1638992","287.83432173","301.52404814","298.75538424","303.21295513","330.77022973","358.11741367","401.15042861","447.10900588","463.62205244","479.44059841","529.28688036","572.63223832","621.83455917","652.51139783","680.9994927","","",
"Philippines","PHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.62798029","101.65957144","97.1665548","119.00905789","126.99194084","165.96903865","178.94985289","191.32835706","205.44562448","222.70411188","236.49554545","240.05034376","266.81534902","291.33732771","286.35364678","316.34571639","342.28682198","","",
"Palau","PLW","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","948.49069895","893.50270595","988.85790946","1021.85986765","1292.50857846","1196.60833048","1251.01064525","1331.99103024","1226.30991124","1190.97074865","1409.12990166","1352.78970259","1553.22874767","1592.9176054","1716.54166994","1679.02226066","1891.91732342","","",
"Papua New Guinea","PNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.50078977","78.8732176","87.15713143","83.09404015","92.95822528","88.64914683","60.27077107","66.5779153","58.29440431","66.85495441","65.90378608","72.38426318","87.74422124","101.81783081","137.54727388","112.57637653","92.26734054","","",
"Poland","POL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564.24999524","630.86947985","715.97195472","730.49232055","783.05465625","806.79669124","878.09793869","985.64308697","1167.31217823","1268.03139331","1353.13239787","1424.49202255","1477.88546718","1575.04727019","1599.48123534","1686.15661012","1784.39698369","","",
"Pre-demographic dividend","PRE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7096498617776","75.582465476043","71.5174793488807","102.690897844279","123.97878048646","124.791461960612","136.846068676381","149.705305803086","153.589837620153","165.818328182311","132.892822344372","134.283860878324","136.265034160372","148.221487238518","149.432789428245","160.74593485306","145.413795912782","","",
"Puerto Rico","PRI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1587.79752473","1648.64215529","1747.25980172","1857.55386282","1999.0387736","2146.88866099","2255.0553748","2332.34510339","2491.86194035","2615.69777179","2684.0386427","2548.8047492","2466.53320914","2528.68509182","2587.09080896","2645.32270338","2778.4155866","","",
"Paraguay","PRY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.57478674","263.21487023","223.5601486","246.3745524","262.25312963","271.42390603","307.70045994","332.77074089","363.61392143","392.25188486","444.65776864","504.99742985","567.38864953","593.37939855","682.93628569","719.39458703","767.76711559","","",
"West Bank and Gaza","PSE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.801211600772","164.318486408835","173.662340110069","177.750413014213","205.529638104729","224.524221326243","236.34383236863","237.918766127546","239.252491676203","239.666609144659","241.255815148598","240.555798142141","242.358669053601","253.565189541266","271.134754279624","274.558615981768","281.603838251042","","",
"Post-demographic dividend","PST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2541.43135926513","2737.28506870572","2944.6558629408","3139.58562011645","3326.74205806541","3523.96630376293","3762.15098343497","3968.33667116408","4166.72011811879","4363.9430591937","4519.74736709862","4725.43544500306","4877.18768995092","5086.54972051968","5280.73333411097","5501.88677585594","5690.41536354453","","",
"French Polynesia","PYF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1724.64095319","2027.33814403","2237.59701138","3188.99391851","3087.57575709","2511.7252391","2397.96717332","2209.33744288","1840.33939322","2435.68551684","2193.77457229","2069.5495251","2230.90912503","2634.97069352","3084.8872223","3952.4761291","3926.12103707","","",
"Romania","ROU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245.99089734","281.81210831","326.26744012","404.59751137","490.56785413","529.22995421","583.77332748","679.22091456","838.9413216","874.79456396","977.4452468","839.45686527","891.65282255","1026.39805137","1035.60794243","1063.18568351","1152.17544922","","",
"Russian Federation","RUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367.60572953","414.32583737","475.88303312","512.19778555","521.94071554","604.02811651","760.33662038","844.90249382","1056.87957083","1169.82883874","1089.46920091","1159.92750496","1269.75267797","1329.74254171","1355.60094927","1328.25303737","1329.29241995","","",
"Rwanda","RWA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.33158566","28.17023247","30.04231169","69.81493684","77.32227417","85.58536915","95.19843928","104.65696763","108.84322068","114.11873068","124.26387781","120.57758194","129.75995236","120.1640011","117.37597569","119.36132428","130.38062899","","",
"South Asia","SAS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8671300493039","85.8309737421556","88.9708391108311","89.7280823729193","96.7583536114313","104.688592895487","112.017430148873","120.661630635824","125.209977338228","131.98303757771","135.56722655491","139.462956139601","150.523700123068","178.531293144966","187.490933633601","201.25487206322","217.327927462311","","",
"Saudi Arabia","SAU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1437.82391044","1500.11241798","1370.96144544","1414.58068048","1372.43181457","1386.17276072","1512.20323814","1514.70003219","1332.25691985","1847.27838222","1623.38658913","1801.12936392","2032.86325868","2289.32912022","2751.37744518","3252.42623398","3117.23352667","","",
"Sudan","SDN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.26968705","96.21328669","102.11591258","127.34389537","145.24121989","165.58626269","208.84375959","278.09729985","263.28910313","291.87720848","243.64060811","265.57928945","220.16948129","272.01293719","234.18479923","288.41358345","297.85590815","","",
"Senegal","SEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.56492844","77.3972481","80.55200344","90.63527281","101.16931712","86.45768272","89.5085153","83.10535805","89.22540454","97.81934928","104.23098724","109.35230098","114.87132466","126.97545031","133.56078143","136.67573475","141.69486147","","",
"Singapore","SGP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1413.46060429","1323.53839118","1447.65195222","1610.3379245","1540.51448519","1594.67503149","1689.91887707","1783.05548211","2036.46945014","2107.01911509","2278.86897701","2380.77836204","2629.38383729","3045.21333561","3326.2893607","3696.75305446","4083.75168085","","",
"Solomon Islands","SLB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.51007531","84.7472984","90.64224942","95.71977409","111.72659382","149.89347249","146.65880277","144.22683235","142.03353547","130.39555179","128.58131841","147.14366349","120.35248187","123.28312443","126.93641714","117.3645727","117.75787475","","",
"Sierra Leone","SLE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.59434767","73.36341667","93.72365413","94.41886062","100.03999363","104.48207916","102.10930245","106.3315369","109.69946283","125.18716383","128.58581001","165.51389948","151.27752388","198.13566225","351.64058566","286.07070441","244.04345109","","",
"El Salvador","SLV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","409.77975194","412.51990558","414.09863962","411.64454913","424.87915826","445.33043218","441.42825855","443.07925593","447.84107886","478.85011001","494.54908264","512.34347045","515.44464242","550.80036879","562.23770103","573.41805151","599.54871678","","",
"San Marino","SMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2705.51914404","2858.93732975","2641.95024451","2453.52947779","2734.06357534","2789.63332733","3064.18225628","3320.1899727","3720.7874618","3855.11188895","3750.73931212","3885.69504535","3950.28886969","3874.37480524","3801.33326189","3564.17997509","3831.9980604","","",
"Somalia","SOM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
