,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
102,IDA total,IDA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26367188,38.51560974,38.89717865,39.34402847,39.75815964,40.22845078,40.70716858,40.97851944,41.6080513,42.35009003,42.97925949,43.6688385,44.39060974,44.76906967,45.34132004,46.23234177,46.93915176,47.712909700000004,48.57020187,49.92269135,50.76969147,50.27462006,51.02352905,51.4131813,51.98662186,53.11051178,53.10533905,53.46538162,53.32947922,53.87168121,54.58782959,55.24161911,54.98089981,57.89978027,58.23638916,59.21152115,59.63925934,60.51198959,0.0,0.0
103,IDA blend,IDB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,46.58388138,47.01081848,47.44501114,48.19081879,48.24898148,48.54177856,49.08041,49.45314026,49.84748077,50.25307846,50.18751907,50.92237854,51.64904022,52.43759918,53.11357879999999,54.46559906,54.77870178,55.4872818,56.26465988,57.04558182,57.90512848,58.67501068,59.80147171,60.51465988,57.584899899999996,58.07651901,58.74348068,58.76879883,59.56238174,60.28723907,61.85971832,60.95996094,61.00799179,61.84920883,62.38061905,62.81150055,63.51480103,63.45454025,64.51644897,64.38182831,65.01274872,0.0,0.0
104,Indonesia,IDN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69462967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27011871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.79959106,0.0,88.78697968,0.0,89.10138702,89.67711639,0.0,90.0687027,0.0,0.0,93.45089722,93.33570862,93.58692169,0.0,0.0
105,IDA only,IDX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52011108,34.02933884,34.54803848,35.03232956,35.59383011,36.35007858,36.88562012,37.56587982,37.90182877,38.34741974,38.85972977,39.85078049,40.53697968,41.27344131,42.20203018,43.71215057,44.65840912,45.70196152,46.61930084,46.84560013,47.77056885,49.10968018,48.66368866,48.28873825,48.63962173,49.50209045,50.16012955,50.90832138,50.25656891,54.53239822,55.12625885,56.07033157,56.85055923,57.88454056,0.0,0.0
106,Isle of Man,IMN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,India,IND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67625046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72953033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84209824,0.0,0.0,0.0,0.0,50.82376099,0.0,0.0,0.0,0.0,59.27732086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Not classified,INX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Ireland,IRL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,"Iran, Islamic Rep.",IRN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,24.42308044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03395081,0.0,0.0,0.0,0.0,56.15642166,0.0,0.0,0.0,0.0,66.06775665,0.0,0.0,0.0,0.0,0.0,70.40000153,0.0,0.0,76.80264282,77.24002075,0.0,77.69471741,0.0,0.0,0.0,78.41626740000001,79.75583649,79.83934784,0.0,80.78743744,0.0,0.0
111,Iraq,IRQ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16950226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95524979,0.0,0.0,0.0,0.0,0.0
112,Iceland,ISL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Israel,ISR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.67472076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Italy,ITA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.53666687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0421524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.57956696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Jamaica,JAM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87207794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.69999695,0.0,0.0,0.0,0.0
116,Jordan,JOR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11061096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71392059,0.0,87.0058136,0.0,88.90331268,0.0,0.0,89.20774078,93.93345642,97.37200928,0.0,0.0,0.0,0.0,0.0,0.0
117,Japan,JPN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Kazakhstan,KAZ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.13877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.28990173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68428802,99.73899078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Kenya,KEN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.89298248,0.0,0.0,0.0,0.0,0.0,0.0,66.86312103,0.0,0.0,0.0,0.0,0.0,0.0,74.00631714,0.0,0.0,0.0,0.0
120,Kyrgyz Republic,KGZ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13063049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9812088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Cambodia,KHM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99250031,0.0,0.0,0.0,0.0,0.0,64.05098724,0.0,0.0,0.0,70.85820007,65.93125153,0.0,0.0,0.0,0.0,71.78179932,75.03386688,0.0,0.0,0.0
122,Kiribati,KIR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,St. Kitts and Nevis,KNA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,"Korea, Rep.",KOR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Kuwait,KWT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,48.0152092,0.0,0.0,0.0,0.0,59.11050034,0.0,0.0,0.0,0.0,68.84937286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14871979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.04250336,90.82862854,91.50348663,91.77864838,0.0,92.68093872,0.0,94.96524811,94.30116272,0.0,94.470047,0.0,94.82576752,94.905159
126,Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,75.17845154,75.18052673,75.63204956,76.17922974,76.7506485,77.27510834,77.842659,78.27710724,78.77947998,79.28353119,79.77812195,80.26132965,80.74372101,81.0219574,81.64909363,82.19496155,82.73101807,83.35302734,84.03199005,84.72427368,85.33699036,85.97952271,86.35912323,86.67778015,87.23435974,87.60035706,87.85363007,87.94656372,88.10839081,88.97566223,88.89363098,89.45742035,89.22068024,89.73628998,90.13153839,90.30888367,90.72947693,91.31446838,91.65895081,91.75730896,92.22831726,92.57769775,92.89112091,0.0,0.0
127,Lao PDR,LAO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.90235901,0.0,0.0,0.0,0.0,58.46070099,60.90251923,0.0,0.0,0.0,63.22698975,0.0,0.0,0.0,0.0,0.0,49.72307968,0.0,0.0,0.0,79.39103699,0.0,0.0,0.0
128,Lebanon,LBN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.96778107,0.0,88.08705902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Liberia,LBR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.30278969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.034910200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Libya,LBY,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31354904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.70000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.80000305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,St. Lucia,LCA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Latin America & Caribbean,LCN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,76.09153748,76.08708954,76.50843048,77.02017212,77.56758118,78.07054901,78.60962677,79.03211212,79.52179718,79.99638367,80.47054291,80.93363953,81.39595032,81.67327118,82.27018738,82.82076263,83.33963013,83.93041229,84.57803345,85.23594666,85.81983948,86.43222046,86.79605103,87.10236359,87.63406372,87.98313141,88.22750092,88.32019806,88.47937012,89.30127716,89.22839355,89.76879883,89.55278015,90.11741638,90.50016022,90.66314697,91.0308075,91.56051636,91.89650726,91.97142029,92.42864990000001,92.76516724,93.06703186,0.0,0.0
133,Least developed countries: UN classification,LDC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33473015,29.72377014,30.18003082,30.71129036,31.24831009,31.74362946,32.32379913,33.08658981,33.67995834,34.38380051,34.73246002,35.20466995,35.75210953,36.83255005,37.71509171,38.441238399999996,39.38201904,40.94926834,41.94865036,42.78921127,43.80371094,43.93267822,44.87654877,46.29713058,46.33990097,45.83937073,46.09516907,46.86138916,47.87614059,48.4830513,47.68767929,52.36386108,52.97523879999999,53.91159821,54.681659700000004,55.78417969,0.0,0.0
134,Low income,LIC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64458847,34.33821869,35.00008011,35.42972183,36.105819700000005,36.50450897,36.82677841,37.16625977,37.87506104,38.24930954,38.793941499999995,39.65761948,40.12520981,40.75030136,41.40626144,42.40274811,41.79457092,42.54267120000001,44.1257515,43.59944916,43.3131485,44.767570500000005,43.78805161,45.10535049,45.47771835,48.08119965,49.424808500000005,49.87189865,50.92416,51.6257782,52.81499863,0.0,0.0
135,Liechtenstein,LIE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Sri Lanka,LKA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.02197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13575745,0.0,0.0,0.0,0.0,89.09134674,0.0,89.07347107,0.0,89.9586792,0.0,0.0,0.0,0.0,0.0,91.48610687,90.97074127,0.0
137,Lower middle income,LMC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,38.36859894,38.56047821,39.1346817,39.74497986,40.42433929,40.30432892,41.30591965,42.19894028,42.77766037,43.41445923,44.05686951,44.64208984,45.60482025,45.83774948,46.63425827,47.48337173,48.2321701,49.01934814,49.73009872,50.59843826,51.43746948,52.34516144,53.13510895,56.10292816,56.92686081,57.19213867,57.84479141,58.86120987,59.71828079,60.56145096,59.21755981,60.90747833,61.14366913,62.19253159,62.95643997,65.11897278,65.12374878,66.86438751,67.47873688,68.48567963,69.03838348,69.75456238,0.0,0.0
138,Low & middle income,LMY,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,48.63856888,48.77722168,49.07162094,49.85361862,50.64088821,51.14429855,52.103588099999996,52.82772064,53.83602905,54.75582886,55.57054901,56.35118103,57.24837112,59.70613098,60.41611099,60.937759400000004,61.90082932,62.51610947,63.09751892,63.74547958,64.38266754,65.06699371,68.56548309,70.05374146,70.59407806,70.9165802,71.39959717,71.89431,72.60745239,73.31211853,72.84082794,73.61209869,74.38224029999999,74.8477478,75.41496277,76.36872101,76.68769836,77.56642914,77.81056213,78.37605286,78.72280121,79.15442657,0.0,0.0
139,Lesotho,LSO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.96395874,0.0,0.0,0.0,0.0,84.93489075,0.0,0.0,0.0,0.0
140,Late-demographic dividend,LTE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,60.69073868,60.691238399999996,61.66270828,62.69351959,63.65499115,64.61235809,65.18344116,66.55722046,67.52320862,68.47634125,69.34101868,70.25382996,75.00286865,75.7575531,75.70726013,77.10545349,77.68412018,78.25003052,78.79361725,79.34185791,79.93150329999999,86.77503967,87.26264954,87.68393707,88.09214783,88.47409058,88.89382935,89.40000916,89.95208740000001,90.39408875,90.69235229,92.09420776,92.40833282,92.82019043,92.86650848,93.5304718,93.7539978,93.82494354,94.0622406,94.2930603,94.50537872,0.0,0.0
141,Lithuania,LTU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78159332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64794159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83323669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Luxembourg,LUX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Latvia,LVA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.188797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.70973206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90792084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"Macao SAR, China",MAC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77497101,0.0,0.0,0.0,0.0,90.72358704,0.0,0.0,0.0,0.0,93.73191071,0.0,0.0,0.0,0.0,95.03256989,0.0,0.0
145,St. Martin (French part),MAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Morocco,MAR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51486969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.61956024,0.0,0.0,0.0,42.58784866,43.92108154,0.0,57.63999176,59.13063812,0.0,0.0,0.0,0.0,0.0,0.0
147,Monaco,MCO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Moldova,MDA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4444809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.49230194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.92424774,0.0,0.0,0.0,0.0,0.0,0.0
149,Madagascar,MDG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27857208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64141083,0.0,0.0,68.28330231,0.0,0.0,0.0,0.0,0.0,0.0
150,Maldives,MDV,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.17816162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.35900879,0.0,0.0,0.0,0.0,96.14601135,0.0,0.0,0.0,0.0,96.44297791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.42984772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69167328,0.0,0.0,0.0,0.0
151,Middle East & North Africa,MEA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,28.35124969,28.85907936,29.40481949,30.179920199999998,30.57394028,31.29653931,32.07717896,32.90060043,33.7469902,34.7134819,35.78707123,36.93264008,37.98814011,39.2827301,40.18606949,41.44272995,42.6844101,45.48371124,46.95148087,48.13975143,48.68967819,49.99348068,51.85737991,53.70895004,54.69596863,56.14910126,57.51110077,58.83346939,60.12303162,60.62524033,63.81288910000001,65.08783722,59.35158157,65.90190887,66.47235107,67.28407288,67.49822235,68.63619995,69.41557312,69.92336273,70.53462982,71.02755737,72.05870819,72.59493256,0.0,0.0
