Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tajikistan,TJK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,63.6,,,,,,,,,,32.8,,,,,27.7,,26,
Turkmenistan,TKM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,56.6,,,,,,,,,,42.9,,,,,37,,34.8,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48178603,,,,,,,,,,24.54217267,,,,,,,,,,16.54134735,,,,,13.87872029,,13.37502443,
Timor-Leste,TLS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7,,,,,,,,,,78.9,,,,,,,,,,47.8,,,,,39.8,,37.2,
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54037182,,,,,,,,,,34.02392256,,,,,,,,,,22.74449348,,,,,20.0283863,,19.19504161,
Tonga,TON,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,17.2,,,,,,,,,,17,,,,,16.4,,15.6,
South Asia (IDA & IBRD),TSA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.36732616,,,,,,,,,,67.74085404,,,,,,,,,,48.05562096,,,,,38.59885469,,35.30242871,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18252546,,,,,,,,,,85.06100886,,,,,,,,,,58.86059356,,,,,49.38514642,,46.38954847,
Trinidad and Tobago,TTO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,26,,,,,,,,,,25,,,,,22,,20.8,
Tunisia,TUN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,,,,,,,,,,23.5,,,,,,,,,,13.3,,,,,10.8,,10,
Turkey,TUR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,,,,,,,,,,30.3,,,,,,,,,,15.6,,,,,10.8,,9.4,
Tuvalu,TUV,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,30.1,,,,,,,,,,22.9,,,,,19.7,,18.6,
Tanzania,TZA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,,,,,,,,,,75.2,,,,,,,,,,44.5,,,,,37.8,,35.2,
Uganda,UGA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,,,,,,,,,,80.9,,,,,,,,,,46.1,,,,,35,,31.7,
Ukraine,UKR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,,13.9,,,,,,,,,,8.9,,,,,7.2,,6.7,
Upper middle income,UMC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,,,,,,,,,26.5,,,,,,,,,,14.7,,,,,11.6,,10.6,
Uruguay,URY,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,,,,,,,,12.9,,,,,,,,,,8.1,,,,,6.7,,6.2,
United States,USA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,6.4,,,,,,,,,,5.7,,,,,5.2,,5,
Uzbekistan,UZB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,44.8,,,,,,,,,,26.9,,,,,19.3,,17,
St. Vincent and the Grenadines,VCT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,17.8,,,,,,,,,,16.9,,,,,14.3,,13.4,
"Venezuela, RB",VEN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,16.1,,,,,,,,,,12.6,,,,,16.8,,22.5,
Vietnam,VNM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,20,,,,,,,,,,15.7,,,,,14.9,,14.3,
Vanuatu,VUT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,,21.8,,,,,,,,,,22.3,,,,,21.6,,20.6,
World,WLD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6,,,,,,,,,,50.4,,,,,,,,,,34.8,,,,,28.9,,27.2,
Samoa,WSM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,,16.9,,,,,,,,,,14.5,,,,,13.5,,12.8,
"Yemen, Rep.",YEM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2,,,,,,,,,,63.2,,,,,,,,,,39.8,,,,,39.2,,39.2,
South Africa,ZAF,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,,46.6,,,,,,,,,,34.1,,,,,28.1,,25.3,
Zambia,ZMB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,,,,,,,,,,89.7,,,,,,,,,,48.5,,,,,40.1,,37.5,
Zimbabwe,ZWE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,,,,51.7,,,,,,,,,,49,,,,,35.4,,32.2,
